customer_id,is_premium,pet_type,total_orders,total_spend
2399,TRUE,Dog,9,1290
2400,FALSE,Cat,6,4001.73
2401,TRUE,Dog,12,220.33
2402,TRUE,Dog,7,0
2403,FALSE,Cat,10,1483.66
2404,FALSE,Dog,11,1794.82
2405,FALSE,Cat,12,0
2406,FALSE,Dog,9,1134.38
2407,TRUE,Cat,8,1796.88
2408,FALSE,Cat,4,0
2409,FALSE,Cat,3,711.96
2410,TRUE,Dog,13,3447.87
2411,TRUE,Dog,12,5364.6
2412,FALSE,Cat,10,2206.06
2413,TRUE,Cat,7,0
2414,TRUE,Cat,18,3495.03
2415,TRUE,Dog,7,0
2416,TRUE,Cat,11,0
2417,TRUE,Cat,11,3647.5
2418,FALSE,Both,12,5578.34
2419,TRUE,Both,12,420.76
2420,FALSE,Cat,7,1564.71
2421,TRUE,Cat,12,768.21
2422,TRUE,Cat,9,1305.4
2423,FALSE,Dog,17,2855.75
2424,TRUE,Both,11,2087.27
2425,TRUE,Cat,13,0
2426,TRUE,Dog,7,2092.65
2427,FALSE,Dog,11,3870
2428,TRUE,Both,4,0
2429,TRUE,Dog,9,1868.4
2430,FALSE,Dog,6,564.09
2431,TRUE,Dog,11,3263.3
2432,TRUE,Both,10,2140.26
2433,FALSE,Cat,13,666.38
2434,TRUE,Cat,12,670.6
2435,FALSE,Cat,12,1954.58
2436,TRUE,Both,10,0
2437,TRUE,Cat,10,0
2438,FALSE,Dog,10,491.85
2439,FALSE,Dog,7,660.43
2440,TRUE,Dog,6,411.84
2441,TRUE,Dog,8,559.46
2442,FALSE,Cat,9,0
2443,TRUE,Both,19,794.21
2444,FALSE,Dog,16,4597.96
2445,TRUE,Dog,9,0
2446,FALSE,Cat,19,5496.04
2447,TRUE,Cat,3,0
2448,FALSE,Cat,8,0
2449,FALSE,Dog,11,2896.78
2450,FALSE,Dog,11,0
2451,FALSE,Dog,12,3900.62
2452,FALSE,Both,16,1301.86
2453,FALSE,Cat,9,711.96
2454,TRUE,Cat,12,0
2455,TRUE,Both,9,950.6
2456,TRUE,Dog,12,0
2457,FALSE,Cat,9,6175.37
2458,FALSE,Cat,10,3800.12
2459,FALSE,Dog,12,522.48
2460,TRUE,Cat,6,298.92
2461,FALSE,Dog,14,0
2462,TRUE,Dog,15,1251.9
2463,TRUE,Cat,9,1788.95
2464,TRUE,Both,13,169.03
2465,TRUE,Dog,7,2773.23
2466,FALSE,Both,7,2964.19
2467,TRUE,Cat,8,0
2468,TRUE,Dog,15,3876.21
2469,TRUE,Dog,8,1040.96
2470,FALSE,Dog,5,0
2471,FALSE,Dog,9,5565.95
2472,TRUE,Dog,8,10791.12
2473,FALSE,Dog,5,3954.48
2474,TRUE,Dog,12,405.76
2475,FALSE,Dog,10,849.46
2476,TRUE,Dog,7,0
2477,FALSE,Cat,11,741.83
2478,FALSE,Cat,9,4086.75
2479,FALSE,Cat,8,1422.44
2480,TRUE,Cat,9,5486.05
2481,TRUE,Cat,8,1707.99
2482,TRUE,Dog,7,1290
2483,FALSE,Cat,8,5545.79
2484,TRUE,Cat,4,2693.48
2485,FALSE,Dog,9,3863.65
2486,FALSE,Both,7,4182.19
2487,TRUE,Cat,5,0
2488,TRUE,Dog,6,1220.49
2489,FALSE,Cat,13,0
2490,TRUE,Both,14,4588.3
2491,TRUE,Cat,13,6450.57
2492,FALSE,Dog,11,1602.12
2493,FALSE,Cat,17,1827.69
2494,TRUE,Dog,11,7487.52
2495,FALSE,Cat,9,0
2496,FALSE,Cat,10,0
2497,FALSE,Cat,10,2881.32
2498,TRUE,Dog,8,2451.63
2499,TRUE,Dog,7,522.48
2500,TRUE,Both,15,1057.28
2501,TRUE,Both,8,4357.89
2502,FALSE,Cat,5,0
2503,FALSE,Dog,10,6859.32
2504,FALSE,Dog,14,0
2505,FALSE,Both,12,4567.69
2506,TRUE,Cat,15,0
2507,TRUE,Both,10,3454.2
2508,FALSE,Cat,8,0
2509,TRUE,Cat,11,0
2510,TRUE,Dog,9,1614.14
2511,TRUE,Cat,6,0
2512,FALSE,Dog,13,0
2513,FALSE,Both,6,0
2514,TRUE,Cat,14,2267.14
2515,FALSE,Cat,13,12351.83
2516,FALSE,Dog,7,1486.55
2517,TRUE,Cat,15,5580.26
2518,FALSE,Dog,8,0
2519,TRUE,Cat,14,2234.81
2520,TRUE,Dog,12,3850.35
2521,TRUE,Cat,5,2415.86
2522,TRUE,Cat,7,786.77
2523,TRUE,Cat,12,3661.47
2524,TRUE,Cat,6,0
2525,FALSE,Dog,13,3801.11
2526,TRUE,Dog,13,3357.36
2527,TRUE,Dog,8,1483.66
2528,FALSE,Cat,15,1896.3
2529,TRUE,Cat,12,3334.88
2530,TRUE,Both,6,4865.43
2531,FALSE,Dog,9,1704.49
2532,TRUE,Both,7,0
2533,TRUE,Dog,6,0
2534,FALSE,Both,5,8088.51
2535,FALSE,Cat,9,0
2536,TRUE,Cat,10,0
2537,TRUE,Dog,13,1957.14
2538,FALSE,Dog,11,1318.16
2539,FALSE,Cat,11,1315.91
2540,TRUE,Dog,9,2734.88
2541,TRUE,Cat,13,2893.51
2542,FALSE,Dog,8,5783.1
2543,FALSE,Dog,10,4013.6
2544,TRUE,Dog,13,2254.35
2545,FALSE,Dog,10,6122.85
2546,FALSE,Cat,8,501.78
2547,FALSE,Cat,12,4105.68
2548,FALSE,Cat,13,2692.23
2549,FALSE,Cat,12,1077.41
2550,TRUE,Cat,5,2469.75
2551,TRUE,Dog,9,4466.49
2552,FALSE,Both,13,1425.98
2553,TRUE,Cat,7,1151.9
2554,TRUE,Both,15,0
2555,FALSE,Cat,9,1729.4
2556,TRUE,Dog,11,4408.13
2557,FALSE,Dog,12,1606.77
2558,FALSE,Dog,14,6065
2559,TRUE,Cat,7,535.59
2560,TRUE,Cat,10,3693.53
2561,TRUE,Dog,9,0
2562,TRUE,Dog,4,496.44
2563,FALSE,Cat,8,1429.11
2564,FALSE,Dog,11,3929.94
2565,TRUE,Cat,15,2773.23
2566,TRUE,Dog,11,2807.69
2567,FALSE,Dog,16,5042.54
2568,FALSE,Both,12,3148.46
2569,FALSE,Cat,16,4870.35
2570,FALSE,Dog,12,458.66
2571,TRUE,Cat,6,0
2572,TRUE,Dog,8,0
2573,FALSE,Cat,10,4334.86
2574,FALSE,Dog,5,0
2575,TRUE,Dog,9,1142.96
2576,TRUE,Cat,11,420.76
2577,TRUE,Dog,11,2212.53
2578,FALSE,Dog,10,4131.43
2579,TRUE,Cat,9,3375.21
2580,TRUE,Dog,12,4102.32
2581,TRUE,Both,8,2973.1
2582,TRUE,Dog,8,0
2583,TRUE,Cat,7,2748.66
2584,TRUE,Cat,12,852.45
2585,FALSE,Cat,11,3545.66
2586,TRUE,Cat,9,0
2587,FALSE,Cat,5,1186.3
2588,FALSE,Cat,10,4427.98
2589,TRUE,Dog,13,7769.79
2590,TRUE,Dog,14,1505.48
2591,FALSE,Cat,11,1562.33
2592,FALSE,Cat,7,8821.87
2593,TRUE,Cat,7,0
2594,TRUE,Cat,7,1185.79
2595,TRUE,Both,11,0
2596,TRUE,Cat,16,0
2597,TRUE,Dog,11,880.26
2598,TRUE,Dog,7,3127.16
2599,FALSE,Dog,10,2190.7
2600,FALSE,Dog,15,9846.05
2601,FALSE,Both,7,3905.58
2602,FALSE,Both,11,277.06
2603,FALSE,Dog,11,981.95
2604,FALSE,Cat,7,790.19
2605,FALSE,Cat,9,1129.31
2606,FALSE,Dog,10,0
2607,TRUE,Cat,3,0
2608,TRUE,Cat,13,5207.75
2609,FALSE,Cat,9,9047.08
2610,TRUE,Cat,10,2821.38
2611,FALSE,Cat,10,1955.44
2612,FALSE,Cat,9,0
2613,FALSE,Dog,9,5045.86
2614,TRUE,Dog,16,0
2615,FALSE,Dog,17,2031.63
2616,TRUE,Cat,9,0
2617,TRUE,Cat,10,0
2618,FALSE,Dog,11,2566.9
2619,FALSE,Dog,6,2073.22
2620,FALSE,Both,12,377.36
2621,TRUE,Dog,13,4506.85
2622,TRUE,Dog,12,1174
2623,FALSE,Dog,4,0
2624,FALSE,Dog,15,4094.23
2625,TRUE,Dog,14,3707.79
2626,FALSE,Dog,16,3304.69
2627,FALSE,Dog,8,2740.72
2628,FALSE,Cat,15,0
2629,FALSE,Both,9,0
2630,TRUE,Cat,10,0
2631,TRUE,Cat,15,1185.79
2632,TRUE,Cat,9,201.81
2633,FALSE,Cat,8,499.12
2634,FALSE,Dog,5,0
2635,TRUE,Cat,14,2351.53
2636,TRUE,Dog,12,5060.56
2637,FALSE,Dog,12,1162.7
2638,FALSE,Cat,7,4425.23
2639,TRUE,Dog,6,0
2640,FALSE,Cat,15,7895.96
2641,FALSE,Cat,10,2552.86
2642,FALSE,Both,4,0
2643,FALSE,Dog,8,0
2644,TRUE,Both,16,5303.1
2645,TRUE,Cat,3,1794.24
2646,FALSE,Cat,12,528.64
2647,FALSE,Dog,7,807
2648,TRUE,Cat,12,807
2649,FALSE,Dog,9,3661.47
2650,TRUE,Cat,9,0
2651,TRUE,Dog,8,3759
2652,TRUE,Dog,14,995.91
2653,FALSE,Cat,6,786.77
2654,TRUE,Dog,12,7057.68
2655,FALSE,Both,8,0
2656,TRUE,Cat,9,2908.54
2657,FALSE,Cat,9,2360.31
2658,FALSE,Cat,10,1923.98
2659,FALSE,Cat,14,0
2660,FALSE,Dog,9,887.54
2661,FALSE,Cat,8,2990.03
2662,FALSE,Dog,11,4956.96
2663,TRUE,Cat,5,0
2664,FALSE,Cat,9,2650.77
2665,TRUE,Both,10,6030.8
2666,TRUE,Both,12,3229.41
2667,TRUE,Dog,4,0
2668,FALSE,Cat,14,2657.78
2669,TRUE,Dog,15,1602.12
2670,TRUE,Dog,11,7008.54
2671,TRUE,Cat,14,1781.34
2672,FALSE,Cat,11,3468.36
2673,FALSE,Cat,10,1301.86
2674,TRUE,Cat,9,3066.51
2675,FALSE,Cat,5,2556.72
2676,FALSE,Cat,7,2891.36
2677,TRUE,Cat,5,2747.46
2678,TRUE,Cat,7,0
2679,TRUE,Cat,5,1134.38
2680,TRUE,Dog,6,0
2681,TRUE,Dog,8,3820.43
2682,FALSE,Dog,17,1118.92
2683,TRUE,Cat,8,0
2684,FALSE,Dog,7,1196.16
2685,TRUE,Dog,11,0
2686,TRUE,Cat,10,0
2687,FALSE,Both,9,5163.77
2688,TRUE,Cat,5,3226.92
2689,TRUE,Cat,9,0
2690,TRUE,Dog,12,5010.04
2691,TRUE,Cat,2,1496.77
2692,TRUE,Dog,9,3226.92
2693,FALSE,Cat,8,625.95
2694,FALSE,Cat,6,1462.77
2695,FALSE,Cat,11,474.64
2696,FALSE,Cat,9,403.5
2697,FALSE,Dog,6,662.84
2698,FALSE,Dog,16,4838.63
2699,FALSE,Cat,11,0
2700,FALSE,Dog,9,0
2701,FALSE,Dog,8,6305.37
2702,TRUE,Cat,13,4212.6
2703,FALSE,Dog,11,1006.86
2704,FALSE,Dog,15,0
2705,FALSE,Dog,10,934.41
2706,TRUE,Cat,11,973.03
2707,FALSE,Dog,10,0
2708,TRUE,Cat,13,2092.65
2709,TRUE,Cat,5,2592.42
2710,TRUE,Cat,10,3076.85
2711,TRUE,Dog,8,261.2
2712,FALSE,Dog,9,2393.49
2713,FALSE,Cat,15,3682.66
2714,FALSE,Cat,6,0
2715,FALSE,Dog,11,0
2716,TRUE,Both,12,3891.96
2717,FALSE,Cat,8,869.13
2718,TRUE,Dog,14,3679.42
2719,TRUE,Dog,11,3725.7
2720,TRUE,Dog,9,0
2721,FALSE,Both,11,522.48
2722,TRUE,Dog,12,711.22
2723,FALSE,Cat,11,1764.14
2724,FALSE,Dog,5,5028.49
2725,FALSE,Cat,8,2243.02
2726,TRUE,Both,8,5452.4
2727,TRUE,Both,17,15133.32
2728,TRUE,Dog,11,7454.03
2729,TRUE,Both,7,4328.62
2730,TRUE,Dog,13,9669.02
2731,TRUE,Cat,7,2525.08
2732,TRUE,Dog,8,1711.9
2733,FALSE,Dog,13,6558
2734,FALSE,Cat,11,7623.07
2735,FALSE,Dog,7,593.15
2736,TRUE,Dog,9,2332.14
2737,FALSE,Cat,12,4832.74
2738,TRUE,Cat,4,1469.88
2739,TRUE,Dog,19,1432
2740,TRUE,Cat,10,4040.43
2741,TRUE,Dog,9,535.59
2742,FALSE,Dog,15,5287.82
2743,FALSE,Dog,7,1103.03
2744,FALSE,Cat,9,3674.4
2745,TRUE,Cat,7,1978.11
2746,FALSE,Dog,12,1649.95
2747,TRUE,Cat,7,1462.77
2748,FALSE,Dog,14,7187.88
2749,TRUE,Cat,6,123.64
2750,TRUE,Cat,10,0
2751,TRUE,Dog,9,0
2752,FALSE,Dog,7,0
2753,TRUE,Dog,10,359.46
2754,FALSE,Dog,9,393.75
2755,TRUE,Dog,14,0
2756,TRUE,Dog,15,8595.29
2757,TRUE,Dog,7,947.82
2758,FALSE,Dog,16,3458.84
2759,FALSE,Cat,9,4224.05
2760,TRUE,Cat,15,5432.97
2761,FALSE,Dog,8,0
2762,FALSE,Dog,14,2094.3
2763,FALSE,Cat,14,6480.56
2764,FALSE,Dog,12,3338.62
2765,FALSE,Dog,6,4558.89
2766,FALSE,Dog,11,2727.94
2767,FALSE,Dog,3,0
2768,TRUE,Dog,9,0
2769,TRUE,Cat,8,0
2770,TRUE,Cat,10,0
2771,TRUE,Cat,8,2919.15
2772,TRUE,Both,15,7229.86
2773,FALSE,Cat,11,2013.72
2774,TRUE,Cat,4,0
2775,FALSE,Dog,8,1241.9
2776,TRUE,Cat,12,7983.45
2777,FALSE,Dog,8,4667.51
2778,FALSE,Cat,8,1320.86
2779,FALSE,Cat,11,3091.18
2780,FALSE,Cat,13,3825.42
2781,FALSE,Cat,11,3916.19
2782,TRUE,Dog,11,1432.07
2783,TRUE,Both,12,0
2784,FALSE,Cat,8,884.84
2785,TRUE,Dog,12,4070.76
2786,FALSE,Cat,3,0
2787,FALSE,Dog,10,6043.04
2788,FALSE,Cat,11,1449.37
2789,FALSE,Dog,8,1154.57
2790,FALSE,Dog,10,2417.1
2791,FALSE,Dog,17,0
2792,FALSE,Dog,10,5740.84
2793,FALSE,Cat,10,2529.56
2794,TRUE,Dog,15,2025.28
2795,TRUE,Dog,9,3321.98
2796,FALSE,Cat,11,0
2797,TRUE,Cat,8,0
2798,TRUE,Dog,12,0
2799,TRUE,Cat,11,2797.53
2800,FALSE,Cat,1,0
2801,TRUE,Dog,7,981.95
2802,FALSE,Cat,13,1818.65
2803,FALSE,Cat,11,724.59
2804,TRUE,Cat,10,8037.83
2805,TRUE,Cat,9,3894.96
2806,FALSE,Cat,6,0
2807,TRUE,Dog,11,4242.61
2808,TRUE,Cat,13,3374.73
2809,FALSE,Cat,13,4698.22
2810,FALSE,Dog,6,3891.24
2811,TRUE,Cat,8,1071.18
2812,FALSE,Dog,8,0
2813,TRUE,Cat,14,0
2814,FALSE,Cat,8,0
2815,TRUE,Cat,8,3928.36
2816,FALSE,Cat,11,3211.78
2817,TRUE,Dog,6,1566.02
2818,FALSE,Cat,9,10298.88
2819,TRUE,Dog,7,0
2820,TRUE,Cat,9,7739.47
2821,FALSE,Dog,11,6580.4
2822,FALSE,Dog,15,1750.76
2823,FALSE,Dog,11,0
2824,TRUE,Cat,10,3542.41
2825,TRUE,Dog,13,0
2826,TRUE,Dog,13,5114.11
2827,TRUE,Dog,7,1657.94
2828,TRUE,Dog,14,4798.68
2829,FALSE,Dog,10,1287.19
2830,TRUE,Cat,8,0
2831,TRUE,Dog,8,3565.35
2832,TRUE,Cat,12,823.68
2833,TRUE,Cat,10,376.06
2834,FALSE,Cat,8,0
2835,FALSE,Cat,6,0
2836,TRUE,Cat,11,0
2837,FALSE,Cat,10,5111.8
2838,FALSE,Cat,13,1564.71
2839,TRUE,Both,9,826
2840,FALSE,Cat,15,3355.68
2841,TRUE,Both,9,0
2842,FALSE,Both,11,474.74
2843,FALSE,Dog,10,3064.48
2844,FALSE,Cat,14,995.91
2845,FALSE,Cat,11,0
2846,TRUE,Dog,5,2206.06
2847,TRUE,Cat,13,373.7
2848,FALSE,Cat,7,0
2849,FALSE,Cat,11,0
2850,TRUE,Cat,14,711.34
2851,TRUE,Dog,12,6752.84
2852,FALSE,Cat,11,5157.49
2853,TRUE,Cat,8,5478.29
2854,FALSE,Cat,7,0
2855,TRUE,Dog,7,1050.85
2856,FALSE,Cat,9,2281.7
2857,TRUE,Cat,9,0
2858,FALSE,Dog,11,5794.94
2859,TRUE,Both,8,1580.38
2860,FALSE,Dog,9,0
2861,FALSE,Dog,8,3915.43
2862,TRUE,Cat,8,1479.22
2863,TRUE,Dog,10,0
2864,FALSE,Cat,14,5954.12
2865,FALSE,Cat,6,1114.09
2866,FALSE,Cat,11,0
2867,FALSE,Cat,11,6267.57
2868,TRUE,Dog,11,1210.5
2869,TRUE,Dog,16,8362.32
2870,FALSE,Dog,9,1651.65
2871,TRUE,Dog,15,3092.9
2872,TRUE,Cat,9,2206.06
2873,FALSE,Both,12,4040.22
2874,FALSE,Dog,10,688.06
2875,FALSE,Cat,6,823.68
2876,TRUE,Cat,11,14888.58
2877,TRUE,Cat,13,3633.84
2878,TRUE,Dog,7,1602.6
2879,TRUE,Cat,18,1004.34
2880,TRUE,Cat,12,2536.88
2881,TRUE,Cat,3,0
2882,TRUE,Both,10,1540.8
2883,FALSE,Cat,11,9391.81
2884,FALSE,Dog,8,0
2885,FALSE,Dog,6,0
2886,TRUE,Dog,7,0
2887,FALSE,Dog,6,0
2888,FALSE,Cat,6,0
2889,TRUE,Dog,13,3206.32
2890,TRUE,Cat,5,2748.66
2891,FALSE,Dog,5,0
2892,TRUE,Dog,9,807
2893,TRUE,Dog,10,3891.24
2894,TRUE,Dog,9,0
2895,TRUE,Cat,7,4043.1
2896,TRUE,Dog,12,6626.97
2897,TRUE,Dog,10,1429.11
2898,FALSE,Dog,10,2013.72
2899,TRUE,Dog,17,524.65
2900,FALSE,Both,7,2055.44
2901,TRUE,Cat,10,0
2902,FALSE,Cat,4,964.28
2903,FALSE,Dog,10,6318.67
2904,TRUE,Cat,7,0
2905,FALSE,Both,7,440.66
2906,TRUE,Dog,8,4276.2
2907,TRUE,Cat,7,0
2908,TRUE,Cat,9,2871.08
2909,TRUE,Cat,9,2783.28
2910,FALSE,Cat,10,1453.92
2911,TRUE,Cat,10,1262.28
2912,FALSE,Dog,10,1848.82
2913,FALSE,Dog,17,1350.72
2914,FALSE,Dog,6,0
2915,TRUE,Cat,10,3056.76
2916,FALSE,Dog,9,1374.33
2917,FALSE,Both,13,359.46
2918,FALSE,Dog,13,625.95
2919,FALSE,Cat,9,1602.12
2920,TRUE,Both,9,4760.39
2921,FALSE,Dog,8,1972.4
2922,FALSE,Cat,9,949.48
2923,TRUE,Both,6,0
2924,FALSE,Both,7,0
2925,FALSE,Both,9,998.24
2926,FALSE,Cat,10,723.38
2927,TRUE,Dog,9,1325.17
2928,FALSE,Dog,12,4722.73
2929,FALSE,Dog,13,0
2930,FALSE,Cat,10,949.48
2931,FALSE,Cat,6,4490.96
2932,FALSE,Cat,8,1831.37
2933,FALSE,Cat,10,0
2934,FALSE,Dog,14,4401.24
2935,TRUE,Dog,10,2238.53
2936,TRUE,Cat,7,3661.47
2937,FALSE,Dog,9,4435.68
2938,TRUE,Dog,7,5659.58
2939,FALSE,Both,6,0
2940,TRUE,Cat,8,1584.84
2941,TRUE,Dog,16,1169.56
2942,TRUE,Dog,10,0
2943,FALSE,Dog,3,0
2944,FALSE,Dog,7,0
2945,FALSE,Dog,17,4925.53
2946,FALSE,Both,8,2151.28
2947,FALSE,Cat,10,3364.53
2948,TRUE,Dog,9,0
2949,FALSE,Cat,11,1165.67
2950,TRUE,Dog,9,8386.6
2951,TRUE,Cat,10,0
2952,FALSE,Both,5,934.41
2953,TRUE,Cat,13,1440.66
2954,FALSE,Cat,13,1298.32
2955,FALSE,Dog,7,4063
2956,TRUE,Dog,8,0
2957,TRUE,Dog,10,663.55
2958,FALSE,Cat,7,0
2959,TRUE,Dog,7,697.55
2960,TRUE,Cat,7,1470.92
2961,TRUE,Cat,11,564.09
2962,TRUE,Dog,12,6088.27
2963,FALSE,Dog,13,6285.26
2964,FALSE,Dog,11,2385.6
2965,FALSE,Both,6,0
2966,TRUE,Cat,14,598.08
2967,FALSE,Dog,14,0
2968,TRUE,Cat,10,7697.56
2969,TRUE,Cat,8,0
2970,TRUE,Dog,9,4236.69
2971,FALSE,Cat,7,0
2972,TRUE,Dog,6,1489.84
2973,FALSE,Dog,10,1294.66
2974,TRUE,Cat,4,2360.31
2975,FALSE,Cat,11,1290.66
2976,FALSE,Cat,11,5907.89
2977,TRUE,Cat,8,747.74
2978,FALSE,Cat,12,1348.2
2979,FALSE,Cat,6,0
2980,FALSE,Dog,6,1568.82
2981,FALSE,Dog,15,3627.38
2982,FALSE,Cat,14,0
2983,TRUE,Dog,11,4457.53
2984,FALSE,Dog,13,2371.58
2985,FALSE,Dog,9,0
2986,TRUE,Dog,14,11224.34
2987,TRUE,Dog,11,0
2988,TRUE,Dog,9,312.28
2989,TRUE,Cat,13,6933.24
2990,TRUE,Cat,11,0
2991,TRUE,Cat,7,0
2992,FALSE,Cat,9,1482.22
2993,FALSE,Dog,13,1648.38
2994,FALSE,Dog,7,1185.79
2995,FALSE,Both,3,2073.22
2996,TRUE,Cat,11,3504.94
2997,FALSE,Cat,9,1601.89
2998,TRUE,Cat,5,3207.48
2999,FALSE,Dog,12,3152.55
3000,TRUE,Cat,8,2161.22
3001,FALSE,Cat,10,0
3002,FALSE,Both,11,3675.35
3003,TRUE,Cat,4,0
3004,TRUE,Dog,11,6843.21
3005,TRUE,Dog,13,6399.38
3006,FALSE,Cat,4,0
3007,TRUE,Dog,12,4316.43
3008,TRUE,Dog,14,3299.53
3009,FALSE,Dog,13,2520.39
3010,TRUE,Dog,8,491.85
3011,TRUE,Dog,12,863.08
3012,FALSE,Cat,12,0
3013,FALSE,Cat,10,2970.67
3014,TRUE,Cat,11,2338.79
3015,FALSE,Both,9,0
3016,TRUE,Dog,13,6318.61
3017,TRUE,Cat,8,0
3018,FALSE,Cat,11,411.95
3019,TRUE,Cat,9,4624.23
3020,FALSE,Dog,18,2596.64
3021,FALSE,Cat,11,4779.53
3022,FALSE,Dog,7,2243.02
3023,FALSE,Dog,11,2191.52
3024,TRUE,Cat,12,220.33
3025,TRUE,Dog,8,1685.6
3026,FALSE,Dog,4,0
3027,TRUE,Cat,12,1340.89
3028,FALSE,Dog,13,0
3029,TRUE,Dog,14,9464.07
3030,FALSE,Cat,11,4689.69
3031,FALSE,Dog,11,0
3032,TRUE,Dog,9,2497.78
3033,TRUE,Dog,5,0
3034,TRUE,Dog,5,1714.44
3035,TRUE,Dog,8,3924.46
3036,TRUE,Cat,9,0
3037,FALSE,Cat,9,3233.14
3038,TRUE,Cat,10,3000.48
3039,TRUE,Dog,9,0
3040,TRUE,Cat,7,0
3041,TRUE,Cat,11,687.99
3042,FALSE,Cat,12,4510.43
3043,FALSE,Cat,3,615.8
3044,FALSE,Dog,15,4935.62
3045,TRUE,Dog,13,4215
3046,FALSE,Cat,6,458.66
3047,FALSE,Cat,8,1714.44
3048,FALSE,Both,9,0
3049,TRUE,Cat,7,733.38
3050,TRUE,Both,11,3725.7
3051,TRUE,Dog,6,0
3052,TRUE,Dog,6,2325.4
3053,FALSE,Cat,6,0
3054,FALSE,Dog,7,0
3055,TRUE,Cat,9,0
3056,FALSE,Cat,9,2370.57
3057,TRUE,Cat,15,1352.16
3058,FALSE,Cat,10,2008.17
3059,FALSE,Dog,8,978.57
3060,FALSE,Cat,14,0
3061,TRUE,Cat,8,2704.32
3062,FALSE,Dog,13,2556.25
3063,TRUE,Cat,14,2440.98
3064,TRUE,Dog,12,0
3065,FALSE,Cat,6,2147.19
3066,FALSE,Cat,13,1334.96
3067,FALSE,Dog,7,0
3068,FALSE,Cat,10,6417.25
3069,TRUE,Cat,8,250.89
3070,FALSE,Dog,11,0
3071,FALSE,Cat,10,1323.56
3072,TRUE,Both,12,5153.39
3073,TRUE,Cat,9,6168.7
3074,FALSE,Dog,7,1294.66
3075,FALSE,Both,8,1221.72
3076,FALSE,Dog,10,4640.86
3077,FALSE,Dog,12,473.91
3078,TRUE,Dog,7,4111.08
3079,FALSE,Cat,12,3129.65
3080,FALSE,Cat,6,3965.61
3081,FALSE,Cat,16,0
3082,TRUE,Cat,3,1462.77
3083,FALSE,Dog,11,3883.98
3084,TRUE,Dog,9,2693.48
3085,FALSE,Cat,5,1426.82
3086,FALSE,Cat,14,3715.95
3087,TRUE,Cat,12,0
3088,TRUE,Dog,10,2118.6
3089,TRUE,Both,13,5085.84
3090,FALSE,Dog,8,0
3091,TRUE,Cat,7,1574.55
3092,FALSE,Cat,10,0
3093,TRUE,Dog,9,2268.76
3094,FALSE,Dog,12,1463.96
3095,FALSE,Dog,8,7134.88
3096,TRUE,Dog,10,3591.34
3097,TRUE,Both,11,0
3098,FALSE,Cat,10,3568.56
3099,FALSE,Dog,2,2153.79
3100,FALSE,Dog,7,0
3101,TRUE,Dog,9,0
3102,FALSE,Cat,9,3918.7
3103,TRUE,Dog,9,0
3104,TRUE,Dog,12,8041.94
3105,FALSE,Dog,8,826
3106,FALSE,Cat,10,5352.85
3107,FALSE,Cat,5,0
3108,FALSE,Both,10,0
3109,TRUE,Dog,7,0
3110,FALSE,Both,13,2672.72
3111,TRUE,Dog,12,1781.57
3112,TRUE,Dog,18,4006.25
3113,TRUE,Cat,11,3164.74
3114,TRUE,Cat,8,0
3115,FALSE,Cat,8,995.91
3116,TRUE,Cat,6,0
3117,FALSE,Cat,15,1659.4
3118,TRUE,Cat,4,0
3119,TRUE,Cat,17,3932.07
3120,TRUE,Dog,10,403.5
3121,TRUE,Cat,12,2496.88
3122,FALSE,Dog,13,3842.79
3123,FALSE,Dog,5,0
3124,FALSE,Cat,14,10131.25
3125,FALSE,Cat,7,2915.34
3126,FALSE,Cat,11,4120.57
3127,TRUE,Dog,4,0
3128,TRUE,Dog,13,1966.19
3129,FALSE,Cat,11,0
3130,FALSE,Dog,8,1454.27
3131,TRUE,Cat,14,1249.33
3132,TRUE,Dog,10,2695.56
3133,FALSE,Dog,9,2418.63
3134,TRUE,Cat,7,0
3135,FALSE,Both,12,2227.26
3136,FALSE,Dog,10,2747.99
3137,FALSE,Cat,13,660.43
3138,TRUE,Cat,11,4910.27
3139,TRUE,Dog,10,0
3140,TRUE,Dog,13,5098.63
3141,FALSE,Cat,13,5650.59
3142,FALSE,Cat,11,1483.7
3143,TRUE,Cat,4,0
3144,FALSE,Cat,10,2138.32
3145,FALSE,Cat,7,0
3146,TRUE,Dog,16,8567.13
3147,TRUE,Cat,9,0
3148,FALSE,Dog,11,404.38
3149,FALSE,Both,7,0
3150,TRUE,Dog,15,3125.28
3151,FALSE,Dog,9,3830.11
3152,FALSE,Cat,9,2742.02
3153,FALSE,Cat,15,7639.59
3154,FALSE,Dog,13,5391.15
3155,TRUE,Both,12,6199.56
3156,FALSE,Dog,13,2151.28
3157,TRUE,Dog,9,5152.92
3158,TRUE,Cat,12,2945.61
3159,FALSE,Cat,11,0
3160,TRUE,Both,9,7168.88
3161,FALSE,Cat,12,0
3162,TRUE,Cat,11,0
3163,TRUE,Dog,9,3891.24
3164,TRUE,Dog,11,3623.79
3165,TRUE,Cat,5,2585.19
3166,FALSE,Dog,9,3146.61
3167,FALSE,Cat,11,0
3168,TRUE,Dog,10,1735.11
3169,TRUE,Dog,8,0
3170,FALSE,Cat,12,0
3171,FALSE,Dog,9,5322.81
3172,TRUE,Cat,12,0
3173,TRUE,Cat,11,0
3174,TRUE,Dog,13,7511.65
3175,TRUE,Cat,11,2243.02
3176,TRUE,Dog,12,3685.16
